Date,Open,High,Low,Close,Volume,Adj Close,TR,ATR,DM+1,DM-1,TR14,DM+14,DM-14,DI+14,DI-14,DI 14 Diff,DI 14 sum,DX,ADX,12 day SMA,12 day constant,12 day EMA,9 day SMA,9 day constant,9 day EMA,26 day SMA,26 day constant,26 day EMA,20 day SMA,20 day constant,20 day EMA,MACD,MACD SIGNAL,MACD Diff,TP,TP SMA 20,mean deviation,CCI,20 SMA,ST dev,Upper BB,Lower BB,bandwidth,KC Upper,KC lower,KC width,BB<KC,CCI cross,CCI above,DI cross,DI above,MA cross,MA above,CCI 3 cross,DI 3 cross,MA 3 cross,price>kc,Buy,Buy 2,Buy 3,Buy 4,modified 4,Modified count,sell,sell 2,sell 3,PRICE IN,Price in 2,Price in 3,Price in 4,PRICE OUT,Price out 2,Price out 3,1&4,4,2 & 4,"1,3,4",Sums,strength,uptrend 5,Volume,volume +
6/2/1983,19.45,19.8,19.02,19.54,216800,2.59,0.78,0.748,0.43,0,9.840032345,2.396271637,2.910399118,24.35227398,29.57712959,5.224855605,53.92940357,9.688324474,9.801135081,19.85833333,0.153846154,19.78267668,19.81111111,0.2,19.70475611,19.95423077,0.074074074,20.08717673,19.9915,0.095238095,19.96592037,-0.304500053,-0.274829837,-0.029670216,19.45333333,19.9745,0.393166667,-88.37077858,19.9915,0.509217782,21.00993556,18.97306444,2.03687113,21.46192037,18.46992037,2.992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,19.63,,19.63,0,0,0,0,0,,0,79770.32967,1
6/3/1983,19.63,19.89,19.45,19.54,89200,2.59,0.44,0.706,0.09,0,9.577172892,2.315109377,2.702513467,24.17320229,28.21828004,4.045077752,52.39148234,7.720869065,9.755770584,19.80083333,0.153846154,19.74534181,19.80111111,0.2,19.67180489,19.95423077,0.074074074,20.04664512,19.987,0.095238095,19.92535653,-0.301303317,-0.280124533,-0.021178784,19.62666667,19.97,0.397666667,-57.55797709,19.987,0.51277773,21.01255546,18.96144454,2.051110919,21.33735653,18.51335653,2.824,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,19.63,,,0,0,0,0,0,,0,79236.26374,1
6/6/1983,19.63,20.76,19.63,20.32,188800,2.69,1.22,0.767,0.87,0,10.11308911,3.019744421,2.509476791,29.8597628,24.81414692,5.045615885,54.67390972,9.228562418,9.818098469,19.80833333,0.153846154,19.83375076,19.82,0.2,19.80144391,19.97076923,0.074074074,20.06689363,19.9695,0.095238095,19.96294162,-0.233142873,-0.270728201,0.037585328,20.23666667,19.96283333,0.3905,46.74918196,19.9695,0.494828,20.959156,18.979844,1.979312002,21.49694162,18.42894162,3.068,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,sell,0,sell,,,,,20.76,,20.76,0,0,0,0,0,,1,79019.78022,1
6/7/1983,20.76,20.93,20.49,20.84,358000,2.76,0.61,0.75,0.17,0,10.00072561,2.974048391,2.330228448,29.73832608,23.30059378,6.437732303,53.03891986,12.13775152,9.744291487,19.91666667,0.153846154,19.98855834,19.91666667,0.2,20.00915513,20.00076923,0.074074074,20.12416077,19.978,0.095238095,20.04647099,-0.135602436,-0.243703048,0.108100612,20.75333333,19.96983333,0.3975,131.4046122,19.978,0.508070861,20.99414172,18.96185828,2.032283445,21.54647099,18.54647099,3,1,1,1,0,1,0,1,1,1,1,0,buy,0,0,buy,0,0,0,0,,20.49,,,20.49,,,,1,0,0,0,strong,20.49,1,78562.63736,1
6/8/1983,20.49,21.02,20.49,20.84,394800,2.76,0.53,0.76,0.09,0,9.816388062,2.851616363,2.163783559,29.04954801,22.04256337,7.006984644,51.09211138,13.71441589,9.938390796,20.0175,0.153846154,20.11954936,19.93555556,0.2,20.1753241,20.02730769,0.074074074,20.1771859,20.004,0.095238095,20.12204518,-0.057636539,-0.206489746,0.148853207,20.78333333,19.98583333,0.4135,128.5771866,20.004,0.537367658,21.07873532,18.92926468,2.149470633,21.64204518,18.60204518,3.04,1,0,1,0,1,0,1,1,1,1,0,buy,0,0,buy,0,0,0,0,,21.19,,,21.19,,,,1,0,0,0,strong,21.19,1,77625.27473,1
6/9/1983,21.19,22.06,21.19,21.97,378400,2.91,1.22,0.812,1.04,0,10.33521749,3.68792948,2.009227591,35.68313376,19.44059323,16.24254053,55.12372699,29.46560659,11.74323421,20.16916667,0.153846154,20.40423407,20.10888889,0.2,20.53425928,20.12076923,0.074074074,20.30998694,20.1125,0.095238095,20.29804088,0.09424713,-0.146342371,0.240589501,21.74,20.07716667,0.490166667,226.1589029,20.1125,0.68422858,21.48095716,18.74404284,2.736914321,21.92204088,18.67404088,3.248,1,0,1,0,1,0,1,1,0,0,1,0,0,0,buy,0,0,0,0,,,,,22.23,,,,0,0,0,0,0,,1,76639.56044,1
6/10/1983,22.23,22.32,22.14,22.23,227200,2.94,0.35,0.803,0.26,0,9.946987666,3.684505946,1.865711334,37.0414247,18.75654617,18.28487853,55.79797087,32.76979116,13.30797162,20.3575,0.153846154,20.68512114,20.36888889,0.2,20.87340742,20.21423077,0.074074074,20.45221013,20.2425,0.095238095,20.48203699,0.232911006,-0.070491696,0.303402702,22.23,20.20283333,0.567216667,238.2589447,20.2425,0.814750729,21.87200146,18.61299854,3.259002915,22.08803699,18.87603699,3.212,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,,1,75748.35165,1
6/13/1983,22.67,22.93,22.49,22.67,200000,3,0.7,0.777,0.61,0,9.936488547,4.03132695,1.732446239,40.57094144,17.43519585,23.13574559,58.00613729,39.88499609,16.13961567,20.52416667,0.153846154,20.99048712,20.81333333,0.2,21.23272594,20.33115385,0.074074074,20.61649086,20.347,0.095238095,20.69041442,0.373996254,0.018405894,0.35559036,22.69666667,20.32016667,0.698533333,226.8085513,20.347,0.97048493,22.28796986,18.40603014,3.881939721,22.24441442,19.13641442,3.108,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,,1,75201.0989,1
6/14/1983,23.1,24.49,22.93,23.62,260800,3.13,1.82,0.837,1.56,0,11.04673936,5.303375025,1.608700079,48.00851047,14.56266891,33.44584156,62.57117938,53.45247108,19.69762307,20.79166667,0.153846154,21.39502756,21.28555556,0.2,21.71018075,20.44461538,0.074074074,20.83897302,20.5165,0.095238095,20.96942257,0.556054539,0.125935623,0.430118916,23.68,20.4925,0.893666667,237.7844088,20.5165,1.203350635,22.92320127,18.10979873,4.813402539,22.64342257,19.29542257,3.348,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,,1,74810.98901,1
6/15/1983,23.27,23.45,22.75,23.45,210800,3.1,0.87,0.854,0,0.18,11.12768655,4.924562523,1.673792931,44.25504349,15.04169732,29.21334616,59.29674081,49.26636062,22.47326018,21.08833333,0.153846154,21.71117717,21.72,0.2,22.0581446,20.55153846,0.074074074,21.03238243,20.6775,0.095238095,21.20566804,0.678794739,0.236507447,0.442287293,23.21666667,20.63583333,1.064916667,161.5671544,20.6775,1.359521515,23.39654303,17.95845697,5.43808606,22.91366804,19.49766804,3.416,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,,1,74248.35165,1
6/16/1983,24.14,24.14,23.27,23.88,228800,3.16,0.87,0.863,0.69,0,11.2028518,5.262808057,1.554236293,46.97739604,13.8735772,33.10381884,60.85097323,54.4014616,25.49361039,21.5225,0.153846154,22.04484222,22.20222222,0.2,22.42251568,20.68846154,0.074074074,21.24331706,20.86,0.095238095,21.46036632,0.801525155,0.349510988,0.452014167,23.76333333,20.81233333,1.245266667,157.9849028,20.86,1.522425696,23.90485139,17.81514861,6.089702784,23.18636632,19.73436632,3.452,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,,1,73760.43956,1
6/17/1983,24.06,24.14,23.62,23.88,116000,3.16,0.52,0.871,0,0,10.9226481,4.886893196,1.443219415,44.74091952,13.21309083,31.52782869,57.95401035,54.4014616,28.91801694,21.89833333,0.153846154,22.32717419,22.59777778,0.2,22.71401254,20.84538462,0.074074074,21.43862691,21.077,0.095238095,21.69080762,0.888547275,0.457318246,0.431229029,23.88,21.022,1.405266667,135.5851796,21.077,1.624681815,24.32636363,17.82763637,6.49872726,23.43280762,19.94880762,3.484,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,,1,73190.10989,1
6/20/1983,23.97,24.23,23.62,23.79,117600,3.15,0.61,0.81,0.09,0,10.75245895,4.627829396,1.340132314,43.03973089,12.46349621,30.57623468,55.5032271,55.08911153,31.47009044,22.2525,0.153846154,22.55222431,22.92555556,0.2,22.92921004,21.00538462,0.074074074,21.61280269,21.285,0.095238095,21.89073071,0.939421616,0.55373892,0.385682696,23.88,21.24466667,1.512933333,116.1246732,21.285,1.691051448,24.6671029,17.9028971,6.764205792,23.51073071,20.27073071,3.24,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,,0,72941.75824,1
6/21/1983,23.62,23.97,23.19,23.88,100000,3.16,0.78,0.827,0,0.43,10.76442617,4.297270154,1.674408577,39.92103329,15.55501938,24.36601391,55.47605267,43.92167923,33.22449021,22.61416667,0.153846154,22.75649749,23.26333333,0.2,23.11936803,21.13230769,0.074074074,21.78074324,21.4715,0.095238095,22.08018492,0.975754258,0.638141987,0.33761227,23.68,21.43416667,1.585916667,94.40737043,21.4715,1.759875777,24.99125155,17.95174845,7.039503107,23.73418492,20.42618492,3.308,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,sell,0,,,,,,23.88,,,0,0,0,0,0,,0,72708.79121,1
6/22/1983,23.88,24.14,23.62,23.79,139600,3.15,0.52,0.826,0.17,0,10.51553858,4.160322285,1.554807964,39.56356826,14.78581389,24.77775437,54.34938215,45.58976274,35.78887865,22.90333333,0.153846154,22.91549788,23.46555556,0.2,23.25349442,21.26923077,0.074074074,21.92957707,21.6625,0.095238095,22.24302446,0.985920809,0.707697751,0.278223057,23.85,21.62366667,1.638,90.61185728,21.6625,1.793524115,25.24954823,18.07545177,7.174096459,23.89502446,20.59102446,3.304,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,sell,sell,,,,,,23.62,23.62,,0,0,0,0,0,,0,72772.52747,1
6/23/1983,23.62,23.97,23.45,23.88,248800,3.16,0.52,0.756,0,0.17,10.28442869,3.863156408,1.613750253,37.56316006,15.69119979,21.87196026,53.25435985,41.07074111,38.17101237,23.15666667,0.153846154,23.06388282,23.64888889,0.2,23.37879554,21.40961538,0.074074074,22.07405284,21.823,0.095238095,22.39892689,0.989829978,0.764124197,0.225705781,23.76666667,21.78716667,1.677166667,78.68428898,21.823,1.840538236,25.50407647,18.14192353,7.362152946,23.91092689,20.88692689,3.024,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,23.71,,,0,0,0,0,0,,0,72445.05495,1
6/24/1983,23.71,23.71,23.1,23.62,76800,3.13,0.78,0.799,0,0.35,10.32982664,3.587216665,1.848482377,34.72678478,17.89461181,16.83217297,52.6213966,31.98731706,39.7966377,23.38833333,0.153846154,23.14943931,23.75444444,0.2,23.42703643,21.54,0.074074074,22.18856745,21.9835,0.095238095,22.51521957,0.960871863,0.80347373,0.157398133,23.47666667,21.93616667,1.682216667,61.05039977,21.9835,1.850257482,25.68401496,18.28298504,7.401029928,24.11321957,20.91721957,3.196,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,23.45,,,0,0,0,0,0,,0,72014.28571,1
6/27/1983,23.45,23.53,23.19,23.53,84800,3.11,0.43,0.772,0,0,10.02198188,3.330986903,1.716447922,33.23680829,17.12683123,16.10997706,50.36363952,31.98731706,41.21446381,23.51833333,0.153846154,23.20798711,23.74444444,0.2,23.44762914,21.69346154,0.074074074,22.28793282,22.1655,0.095238095,22.61186532,0.920054287,0.826789841,0.093264446,23.41666667,22.11416667,1.616666667,53.71134021,22.1655,1.814049269,25.79359854,18.53740146,7.256197076,24.15586532,21.06786532,3.088,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,23.45,,,0,0,0,0,0,,0,71989.01099,1
6/28/1983,23.45,23.62,22.93,22.93,111200,3.03,0.69,0.659,0,0.26,9.996126028,3.093059267,1.853844499,30.94257974,18.54562951,12.39695022,49.48820925,25.0503108,42.02417059,23.57666667,0.153846154,23.16521986,23.68666667,0.2,23.34410332,21.82038462,0.074074074,22.33549335,22.3785,0.095238095,22.64216386,0.829726508,0.827377175,0.002349333,23.16,22.32133333,1.461066667,38.26732372,22.3785,1.632085399,25.6426708,19.1143292,6.528341596,23.96016386,21.32416386,2.636,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,22.75,,,0,0,0,0,0,,0,71986.81319,1
6/29/1983,22.75,23.27,22.75,22.93,194400,3.03,0.52,0.624,0,0.18,9.802117026,2.872126462,1.901427035,29.30108317,19.39812624,9.902956932,48.69920941,20.33494394,41.3719804,23.59833333,0.153846154,23.12903219,23.58111111,0.2,23.26128265,21.92730769,0.074074074,22.37953088,22.5565,0.095238095,22.66957683,0.749501307,0.811802001,-0.062300694,22.98333333,22.51366667,1.277233333,24.51479326,22.5565,1.481442793,25.51938559,19.59361441,5.925771173,23.91757683,21.42157683,2.496,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,23.19,,,0,0,0,0,0,,0,71793.40659,1
6/30/1983,23.19,23.36,22.93,23.19,34400,3.07,0.43,0.58,0.09,0,9.53196581,2.756974572,1.765610818,28.92346266,18.52305026,10.4004124,47.44651292,21.92028826,40.59701591,23.5625,0.153846154,23.13841185,23.50444444,0.2,23.24702612,22.05115385,0.074074074,22.43956563,22.739,0.095238095,22.71914094,0.698846221,0.789210845,-0.090364624,23.16,22.699,1.082633333,28.38757351,22.739,1.313951673,25.36690335,20.11109665,5.255806694,23.87914094,21.55914094,2.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,23.1,,,0,0,0,0,0,,0,71390.10989,0
7/1/1983,23.1,23.45,22.75,23.45,60400,3.1,0.7,0.598,0,0.18,9.551111109,2.560047817,1.819495759,26.80366491,19.0500952,7.753569704,45.85376011,16.90934328,38.95589785,23.5625,0.153846154,23.18634849,23.46666667,0.2,23.2876209,22.15807692,0.074074074,22.51441262,22.9345,0.095238095,22.78874656,0.671935869,0.76575585,-0.093819981,23.21666667,22.8785,0.8831,25.52875602,22.9345,1.096286801,25.1270736,20.7419264,4.385147204,23.98474656,21.59274656,2.392,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,23.27,,23.27,0,0,0,0,0,,0,71442.85714,0
7/5/1983,23.27,23.53,22.75,23.53,37600,3.11,0.78,0.615,0.08,0,9.648888887,2.457187258,1.689531777,25.46601259,17.51011745,7.955895138,42.97613004,18.51235821,36.4601755,23.53333333,0.153846154,23.23921795,23.42777778,0.2,23.33609672,22.27807692,0.074074074,22.58964132,23.095,0.095238095,22.85934213,0.649576637,0.742520007,-0.09294337,23.27,23.03016667,0.699433333,22.85977537,23.095,0.92305742,24.94111484,21.24888516,3.692229679,24.08934213,21.62934213,2.46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,23.71,,23.71,0,0,0,0,0,,0,71384.61538,0
7/6/1983,23.71,23.88,23.36,23.62,45200,3.13,0.52,0.589,0.35,0,9.479682538,2.631673883,1.568850935,27.76120268,16.54961471,11.21158797,44.31081739,25.3021466,34.74844593,23.51166667,0.153846154,23.29779981,23.40888889,0.2,23.39287737,22.42153846,0.074074074,22.66596418,23.234,0.095238095,22.93178574,0.631835625,0.720383131,-0.088547506,23.62,23.1735,0.546116667,54.50605792,23.234,0.769573908,24.77314782,21.69485218,3.078295632,24.10978574,21.75378574,2.356,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,23.45,,23.45,0,0,0,0,0,,0,71382.41758,0
7/7/1983,23.45,23.71,23.27,23.27,96800,3.08,0.44,0.581,0,0.09,9.242562357,2.443697177,1.546790154,26.43960714,16.73551224,9.704094903,43.17511938,22.47612755,32.46806493,23.46833333,0.153846154,23.29352291,23.34111111,0.2,23.3683019,22.59846154,0.074074074,22.71070758,23.3555,0.095238095,22.96399662,0.582815338,0.692869572,-0.110054235,23.41666667,23.30516667,0.407316667,18.24951921,23.3555,0.539430023,24.43436005,22.27663995,2.157720093,24.12599662,21.80199662,2.324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,23.45,,23.45,0,0,0,0,0,,0,71451.64835,1
7/8/1983,23.45,23.62,23.19,23.53,44000,3.11,0.43,0.572,0,0.08,9.012379331,2.269147379,1.516305143,25.17811662,16.82469288,8.353423747,42.0028095,19.88777381,30.00280151,23.43916667,0.153846154,23.329904,23.33111111,0.2,23.40064152,22.75846154,0.074074074,22.7713959,23.4335,0.095238095,23.0179017,0.5585081,0.665997278,-0.107489178,23.44666667,23.3905,0.319066667,11.73561777,23.4335,0.436397468,24.30629494,22.56070506,1.745589872,24.1619017,21.8739017,2.288,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,23.62,,23.62,0,0,0,0,0,,0,71518.68132,0
7/11/1983,23.62,24.49,23.62,24.06,122000,3.18,0.96,0.59,0.87,0,9.328637951,2.977065423,1.407997633,31.91318431,15.093282,16.81990231,47.00646632,35.78210324,28.62372949,23.46166667,0.153846154,23.44222646,23.39,0.2,23.53251322,22.93230769,0.074074074,22.86684806,23.525,0.095238095,23.11714916,0.575378406,0.647873503,-0.072495098,24.05666667,23.48183333,0.284016667,134.9294838,23.525,0.359548328,24.24409666,22.80590334,1.438193311,24.29714916,21.93714916,2.36,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,sell,,,,,,,23.97,0,0,0,0,0,,0,71749.45055,1
7/12/1983,23.97,24.32,23.97,24.06,59200,3.18,0.35,0.582,0,0,9.012306668,2.764417893,1.307426374,30.67381076,14.50712256,16.16668821,45.18093332,35.78210324,28.04233121,23.47666667,0.153846154,23.53726855,23.51555556,0.2,23.63801057,23.10615385,0.074074074,22.95522968,23.5945,0.095238095,23.20694448,0.582038863,0.634706575,-0.052667712,24.11666667,23.55283333,0.2765,135.9453486,23.5945,0.319694776,24.23388955,22.95511045,1.278779105,24.37094448,22.04294448,2.328,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,,0,71565.93407,0
7/13/1983,23.97,24.06,23.53,23.97,169600,3.17,0.53,0.566,0,0.44,8.898570478,2.566959472,1.654038775,28.84687466,18.58769091,10.25918375,47.43456556,21.6280757,26.33078213,23.50583333,0.153846154,23.60384262,23.63111111,0.2,23.70440846,23.24653846,0.074074074,23.03039786,23.612,0.095238095,23.27961643,0.573444761,0.622454212,-0.049009451,23.85333333,23.5615,0.285166667,68.22520943,23.612,0.330024242,24.27204848,22.95195152,1.320096966,24.41161643,22.14761643,2.264,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,sell,0,,,,,,25.01,,,0,0,0,0,0,,0,71570.32967,1
7/14/1983,25.01,25.71,24.58,25.71,244800,3.4,1.74,0.688,1.65,0,10.0029583,4.033605224,1.535893149,40.32412315,15.3543892,24.96973395,55.67851235,44.84626636,26.60046251,23.6875,0.153846154,23.92786683,23.91111111,0.2,24.10552677,23.43384615,0.074074074,23.2288869,23.725,0.095238095,23.51108153,0.698979926,0.637759355,0.061220571,25.33333333,23.66733333,0.350666667,316.730038,23.725,0.561172879,24.84734576,22.60265424,2.244691516,24.88708153,22.13508153,2.752,1,1,1,0,1,1,1,1,0,1,1,0,Buy,0,buy,0,0,0,0,,,25.71,,25.71,,,,0,0,1,0,0,,1,71234.06593,1
7/15/1983,25.71,26.23,25.1,25.27,120400,3.34,1.13,0.758,0.52,0,10.41846128,4.265490565,1.426186495,40.94165588,13.68903197,27.25262391,54.63068785,49.88519271,27.8788822,23.8825,0.153846154,24.13434886,24.11333333,0.2,24.33842141,23.60423077,0.074074074,23.38008047,23.7945,0.095238095,23.67859758,0.75426839,0.661061162,0.093207228,25.53333333,23.75583333,0.44675,265.2490207,23.7945,0.654396478,25.10329296,22.48570704,2.617585911,25.19459758,22.16259758,3.032,1,0,1,0,1,0,1,1,0,1,1,0,Buy,0,buy,0,0,0,0,sell,,25.25,,25.25,,,25.25,0,0,1,0,0,,1,71001.0989,1
7/18/1983,25.25,25.25,24.81,25.07,93600,3.33,0.46,0.734,0,0.29,10.13428547,3.960812668,1.614316031,39.0832948,15.92925358,23.15404122,55.01254838,42.08865415,28.60040628,24.06083333,0.153846154,24.27829519,24.28444444,0.2,24.48473713,23.72346154,0.074074074,23.50525969,23.854,0.095238095,23.81111209,0.773035495,0.683456029,0.089579466,25.04333333,23.814,0.515466667,158.9929298,23.854,0.711107587,25.27621517,22.43178483,2.844430347,25.27911209,22.34311209,2.936,1,0,1,0,1,0,1,1,0,1,0,0,Buy,0,buy,0,0,0,sell,,,25.25,,25.25,,25.25,,0,0,1,0,0,,1,70998.9011,1
7/19/1983,25.25,25.51,25.16,25.42,68800,3.38,0.44,0.7,0.26,0,9.85040794,3.937897477,1.499007743,39.97699893,15.21772248,24.75927645,55.19472141,44.85805132,30.01524488,24.24666667,0.153846154,24.45394208,24.48444444,0.2,24.6717897,23.84615385,0.074074074,23.64709231,23.9355,0.095238095,23.96433951,0.806849774,0.708134778,0.098714996,25.36333333,23.88816667,0.611766667,160.7548266,23.9355,0.788317671,25.51213534,22.35886466,3.153270683,25.36433951,22.56433951,2.8,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,,1,70887.91209,0
7/20/1983,25.68,26.12,25.68,26.12,104800,3.47,0.7,0.718,0.61,0,9.846807373,4.266619086,1.391935762,43.32997412,14.13590933,29.19406479,57.46588344,50.80242927,32.19149384,24.46916667,0.153846154,24.71025868,24.80111111,0.2,24.96143176,23.97884615,0.074074074,23.83027065,24.0475,0.095238095,24.16964051,0.879988029,0.742505428,0.137482601,25.97333333,24.00283333,0.740016667,177.5185244,24.0475,0.920515481,25.88853096,22.20646904,3.682061922,25.60564051,22.73364051,2.872,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,,0,70817.58242,1
7/21/1983,26.29,26.55,26.2,26.38,117600,3.5,0.43,0.717,0.43,0,9.573463989,4.39186058,1.292511779,45.87535488,13.50098334,32.37437154,59.37633823,54.52402844,34.52033242,24.70666667,0.153846154,24.96714196,25.11777778,0.2,25.24514541,24.085,0.074074074,24.01913949,24.177,0.095238095,24.38015094,0.948002468,0.783604836,0.164397632,26.37666667,24.12916667,0.884833333,169.3350914,24.177,1.048470791,26.27394158,22.08005842,4.193883165,25.81415094,22.94615094,2.868,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,,1,70610.98901,1
7/22/1983,26.42,26.55,26.29,26.38,93200,3.5,0.26,0.7,0,0,9.149645133,4.078156253,1.200189509,44.57174233,13.11733397,31.45440836,57.6890763,54.52402844,37.20709565,24.93666667,0.153846154,25.18450474,25.37555556,0.2,25.47211633,24.19769231,0.074074074,24.19401805,24.302,0.095238095,24.57061276,0.990486687,0.824981206,0.165505481,26.40666667,24.26116667,1.020183333,140.2035582,24.302,1.149746059,26.60149212,22.00250788,4.598984236,25.97061276,23.17061276,2.8,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,,1,70416.48352,1
7/25/1983,26.12,26.2,25.86,26.03,110400,3.46,0.52,0.656,0,0.43,9.016099052,3.786859377,1.544461687,42.00108446,17.13004347,24.87104099,59.13112792,42.06082627,38.88912908,25.16666667,0.153846154,25.31458093,25.59444444,0.2,25.58369306,24.28038462,0.074074074,24.33001671,24.4225,0.095238095,24.70960202,0.984564218,0.856897809,0.12766641,26.03,24.38883333,1.094933333,99.92490664,24.4225,1.197263025,26.81702605,22.02797395,4.789052098,26.02160202,23.39760202,2.624,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,sell,0,,,,,,26.29,,,0,0,0,0,0,,0,70242.85714,1
7/26/1983,26.29,26.38,25.86,26.03,119600,3.46,0.52,0.673,0.18,0,8.892091977,3.696369422,1.434142995,41.56917665,16.1282969,25.44087975,57.69747355,44.09357669,40.23137408,25.375,0.153846154,25.4246454,25.82333333,0.2,25.67295445,24.36307692,0.074074074,24.4559414,24.5475,0.095238095,24.83535421,0.968704003,0.879259047,0.089444955,26.09,24.5225,1.14475,91.28630705,24.5475,1.227676158,27.00285232,22.09214768,4.910704634,26.18135421,23.48935421,2.692,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,sell,sell,,,,,,25.94,25.94,,0,0,0,0,0,,0,70062.63736,1
7/27/1983,25.94,26.12,25.42,25.59,93600,3.4,0.7,0.69,0,0.44,8.95694255,3.432343035,1.771704209,38.32047616,19.78023415,18.54024201,58.10071032,31.91052554,40.90525966,25.5025,0.153846154,25.45008457,25.81,0.2,25.65636356,24.43230769,0.074074074,24.53994574,24.6805,0.095238095,24.90722523,0.910138831,0.885435004,0.024703826,25.71,24.65,1.136,62.20657277,24.6805,1.188707176,27.05791435,22.30308565,4.754828704,26.28722523,23.52722523,2.76,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,25.42,,25.42,0,0,0,0,0,,0,69901.0989,1
7/28/1983,25.42,25.51,25.42,25.42,22800,3.38,0.17,0.533,0,0,8.487160939,3.187175675,1.645153909,37.55290724,19.38403102,18.16887623,56.93693826,31.91052554,41.76402764,25.61583333,0.153846154,25.44545618,25.82666667,0.2,25.60909085,24.49153846,0.074074074,24.60513495,24.805,0.095238095,24.95606093,0.84032123,0.876412249,-0.036091019,25.45,24.77333333,1.080333333,41.75665947,24.805,1.127676815,27.06035363,22.54964637,4.510707262,26.02206093,23.89006093,2.132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,25.25,,,0,0,0,0,0,,0,69851.64835,0
7/29/1983,25.25,25.25,23.68,23.94,123200,3.18,1.74,0.594,0,1.74,9.620935158,2.95952027,3.267642915,30.76125367,33.96388045,3.202626779,64.72513413,4.948041934,39.56159469,25.61333333,0.153846154,25.21384753,25.70111111,0.2,25.27527268,24.49730769,0.074074074,24.55586569,24.8425,0.095238095,24.85929322,0.657981843,0.832726168,-0.174744325,24.29,24.82983333,1.018183333,-35.34617756,24.8425,1.085010945,27.01252189,22.67247811,4.340043779,26.04729322,23.67129322,2.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,23.77,,23.77,0,0,0,0,0,,0,70002.1978,1
