Date,Open,High,Low,Close,Volume,Adj Close
1993-04-19,219.999,219.999,219.999,219.999,000,27.489
1993-04-16,224.001,224.001,224.001,224.001,000,26.171
1993-04-15,231.999,231.999,231.999,231.999,000,27.105
1993-04-14,228.999,228.999,228.999,228.999,000,26.755
1993-04-13,230.001,230.001,230.001,230.001,000,26.872
1993-04-12,225.00,225.00,225.00,225.00,000,26.287
1993-04-09,225.00,225.00,225.00,225.00,000,26.287
1993-04-08,225.00,225.00,225.00,225.00,000,26.287
1993-04-07,228.999,228.999,228.999,228.999,000,26.755
1993-04-06,231.999,231.999,231.999,231.999,000,27.105
1993-04-05,231.00,231.00,231.00,231.00,000,26.988
1993-04-02,233.499,233.499,233.499,233.499,000,27.28
1993-04-01,239.001,239.001,239.001,239.001,000,27.923
1993-03-31,237.00,237.00,237.00,237.00,000,27.689
1993-03-30,236.001,236.001,236.001,236.001,000,27.573
1993-03-29,240.501,240.501,240.501,240.501,000,28.098
1993-03-26,237.00,237.00,237.00,237.00,000,27.689
1993-03-25,233.001,233.001,233.001,233.001,000,27.222
1993-03-24,233.001,233.001,233.001,233.001,000,27.222
1993-03-23,237.00,237.00,237.00,237.00,000,27.689
1993-03-22,240.00,240.00,240.00,240.00,000,28.04
1993-03-19,243.501,243.501,243.501,243.501,000,28.449
1993-03-18,243.00,243.00,243.00,243.00,000,28.39
1993-03-17,252.00,252.00,252.00,252.00,000,29.442
1993-03-16,260.001,260.001,260.001,260.001,000,30.377
1993-03-15,258.999,258.999,258.999,258.999,000,30.26
1993-03-12,252.999,252.999,252.999,252.999,000,29.559
1993-03-11,252.999,252.999,252.999,252.999,000,29.559
1993-03-10,249.999,249.999,249.999,249.999,000,29.208
1993-03-09,252.999,252.999,252.999,252.999,000,29.559
1993-03-08,255.999,255.999,255.999,255.999,000,29.909
1993-03-05,249.00,249.00,249.00,249.00,000,29.091
1993-03-04,245.001,245.001,245.001,245.001,000,28.624
1993-03-03,246.999,246.999,246.999,246.999,000,28.858
1993-03-02,243.00,243.00,243.00,243.00,000,28.39
1993-03-01,240.00,240.00,240.00,240.00,000,28.04
1993-02-26,234.999,234.999,234.999,234.999,000,27.456
1993-02-25,228.999,228.999,228.999,228.999,000,26.755
1993-02-24,233.001,233.001,233.001,233.001,000,27.222
1993-02-23,237.999,237.999,237.999,237.999,000,27.806
1993-02-22,243.999,243.999,243.999,243.999,000,28.507
1993-02-19,242.001,242.001,242.001,242.001,000,28.274
1993-02-18,242.001,242.001,242.001,242.001,000,28.274
1993-02-17,245.001,245.001,245.001,245.001,000,28.624
1993-02-16,243.00,243.00,243.00,243.00,000,28.39
1993-02-15,246.00,246.00,246.00,246.00,000,28.741
1993-02-12,243.00,243.00,243.00,243.00,000,28.39
1993-02-11,230.001,230.001,230.001,230.001,000,26.872
1993-02-10,239.001,239.001,239.001,239.001,000,27.923
1993-02-09,234.00,234.00,234.00,234.00,000,27.339
1993-02-08,243.501,243.501,243.501,243.501,000,28.449
1993-02-05,249.999,249.999,249.999,249.999,000,29.208
1993-02-04,254.001,254.001,254.001,254.001,000,29.676
1993-02-03,257.001,257.001,257.001,257.001,000,30.026
1993-02-02,261.00,261.00,261.00,261.00,000,30.493
1993-02-01,264.999,264.999,264.999,264.999,000,30.961
1993-01-29,258.999,258.999,258.999,258.999,000,30.26
1993-01-28,267.00,267.00,267.00,267.00,000,31.194
1993-01-27,267.00,267.00,267.00,267.00,000,31.194
1993-01-26,269.001,269.001,269.001,269.001,000,31.428
1993-01-25,261.999,261.999,261.999,261.999,000,30.61
1993-01-22,261.00,261.00,261.00,261.00,000,30.493
1993-01-21,263.001,263.001,263.001,263.001,000,30.727
1993-01-20,267.00,267.00,267.00,267.00,000,31.194
1993-01-19,269.001,269.001,269.001,269.001,000,31.428
1993-01-18,270.999,270.999,270.999,270.999,000,31.662
1993-01-15,266.499,266.499,266.499,266.499,000,31.136
1993-01-14,264.999,264.999,264.999,264.999,000,30.961
1993-01-13,264.00,264.00,264.00,264.00,000,30.844
1993-01-12,264.999,264.999,264.999,264.999,000,30.961
1993-01-11,269.001,269.001,269.001,269.001,000,31.428
1993-01-08,270.00,270.00,270.00,270.00,000,31.545
1993-01-07,270.999,270.999,270.999,270.999,000,31.662
1993-01-06,271.50,271.50,271.50,271.50,000,31.72
1993-01-05,258.00,258.00,258.00,258.00,000,30.143
1993-01-04,255.999,255.999,255.999,255.999,000,29.909
1993-01-01,249.00,249.00,249.00,249.00,000,29.091
1992-12-31,249.00,249.00,249.00,249.00,000,29.091
1992-12-30,251.001,251.001,251.001,251.001,000,29.325
1992-12-29,266.001,266.001,266.001,266.001,000,31.078
1992-12-28,260.001,260.001,260.001,260.001,000,30.377
1992-12-25,260.001,260.001,260.001,260.001,000,30.377
1992-12-24,260.001,260.001,260.001,260.001,000,30.377
1992-12-23,260.001,260.001,260.001,260.001,000,30.377
1992-12-22,260.001,260.001,260.001,260.001,000,30.377
1992-12-21,251.001,251.001,251.001,251.001,000,29.325
1992-12-18,252.999,252.999,252.999,252.999,000,29.559
1992-12-17,245.001,245.001,245.001,245.001,000,28.624
1992-12-16,245.499,245.499,245.499,245.499,000,28.682
1992-12-15,243.00,243.00,243.00,243.00,000,28.39
1992-12-14,246.999,246.999,246.999,246.999,000,28.858
1992-12-11,245.001,245.001,245.001,245.001,000,28.624
1992-12-10,248.001,248.001,248.001,248.001,000,28.975
1992-12-09,249.999,249.999,249.999,249.999,000,29.208
1992-12-08,257.001,257.001,257.001,257.001,000,30.026
1992-12-07,254.001,254.001,254.001,254.001,000,29.676
1992-12-04,255.00,255.00,255.00,255.00,000,29.792
1992-12-03,255.999,255.999,255.999,255.999,000,29.909
1992-12-02,254.001,254.001,254.001,254.001,000,29.676
1992-12-01,252.999,252.999,252.999,252.999,000,29.559
1992-11-30,254.001,254.001,254.001,254.001,000,29.676
1992-11-27,257.001,257.001,257.001,257.001,000,30.026
1992-11-26,248.001,248.001,248.001,248.001,000,28.975
1992-11-25,238.50,238.50,238.50,238.50,000,27.865
1992-11-24,237.999,237.999,237.999,237.999,000,27.806
1992-11-23,239.499,239.499,239.499,239.499,000,27.981
1992-11-20,239.001,239.001,239.001,239.001,000,27.923
1992-11-19,237.999,237.999,237.999,237.999,000,27.806
1992-11-18,236.001,236.001,236.001,236.001,000,27.573
1992-11-17,227.499,227.499,227.499,227.499,000,26.579
1992-11-16,225.00,225.00,225.00,225.00,000,26.287
1992-11-13,225.999,225.999,225.999,225.999,000,26.404
1992-11-12,230.001,230.001,230.001,230.001,000,26.872
1992-11-11,225.501,225.501,225.501,225.501,000,26.346
1992-11-10,226.50,226.50,226.50,226.50,000,26.463
1992-11-09,223.50,223.50,223.50,223.50,000,26.112
1992-11-06,222.999,222.999,222.999,222.999,000,26.054
1992-11-05,222.999,222.999,222.999,222.999,000,26.054
1992-11-04,223.50,223.50,223.50,223.50,000,26.112
1992-11-03,225.00,225.00,225.00,225.00,000,26.287
1992-11-02,231.999,231.999,231.999,231.999,000,27.105
1992-10-30,233.001,233.001,233.001,233.001,000,27.222
1992-10-29,234.00,234.00,234.00,234.00,000,27.339
1992-10-28,236.499,236.499,236.499,236.499,000,27.631
1992-10-27,237.999,237.999,237.999,237.999,000,27.806
1992-10-26,240.00,240.00,240.00,240.00,000,28.04
1992-10-23,240.00,240.00,240.00,240.00,000,28.04
1992-10-22,239.001,239.001,239.001,239.001,000,27.923
1992-10-21,237.00,237.00,237.00,237.00,000,27.689
1992-10-20,237.999,237.999,237.999,237.999,000,27.806
1992-10-19,236.001,236.001,236.001,236.001,000,27.573
1992-10-16,240.00,240.00,240.00,240.00,000,28.04
1992-10-15,234.999,234.999,234.999,234.999,000,27.456
1992-10-14,237.999,237.999,237.999,237.999,000,27.806
1992-10-13,242.001,242.001,242.001,242.001,000,28.274
1992-10-12,231.999,231.999,231.999,231.999,000,27.105
1992-10-09,228.00,228.00,228.00,228.00,000,26.638
1992-10-08,222.999,222.999,222.999,222.999,000,26.054
1992-10-07,216.00,216.00,216.00,216.00,000,25.236
1992-10-06,210.999,210.999,210.999,210.999,000,24.652
1992-10-05,209.001,209.001,209.001,209.001,000,24.418
1992-10-02,222.00,222.00,222.00,222.00,000,25.937
1992-10-01,225.00,225.00,225.00,225.00,000,26.287
1992-09-30,219.00,219.00,219.00,219.00,000,25.586
1992-09-29,216.999,216.999,216.999,216.999,000,25.353
1992-09-28,210.999,210.999,210.999,210.999,000,24.652
1992-09-25,218.001,218.001,218.001,218.001,000,25.47
1992-09-24,221.001,221.001,221.001,221.001,000,25.82
1992-09-23,213.999,213.999,213.999,213.999,000,25.002
1992-09-22,224.001,224.001,224.001,224.001,000,26.171
1992-09-21,225.00,225.00,225.00,225.00,000,26.287
1992-09-18,225.00,225.00,225.00,225.00,000,26.287
1992-09-17,210.00,210.00,210.00,210.00,000,24.535
1992-09-16,197.499,197.499,197.499,197.499,000,23.074
1992-09-15,207.501,207.501,207.501,207.501,000,24.243
1992-09-14,213.999,213.999,213.999,213.999,000,25.002
1992-09-11,210.999,210.999,210.999,210.999,000,24.652
1992-09-10,207.999,207.999,207.999,207.999,000,24.301
1992-09-09,210.999,210.999,210.999,210.999,000,24.652
1992-09-08,212.001,212.001,212.001,212.001,000,24.769
1992-09-07,218.001,218.001,218.001,218.001,000,25.47
1992-09-04,218.001,218.001,218.001,218.001,000,25.47
1992-09-03,222.00,222.00,222.00,222.00,000,25.937
1992-09-02,216.999,216.999,216.999,216.999,000,25.353
1992-09-01,218.001,218.001,218.001,218.001,000,25.47
1992-08-31,219.501,219.501,219.501,219.501,000,25.645
1992-08-28,219.501,219.501,219.501,219.501,000,25.645
1992-08-27,219.999,219.999,219.999,219.999,000,25.703
1992-08-26,222.00,222.00,222.00,222.00,000,25.937
1992-08-25,221.001,221.001,221.001,221.001,000,25.82
1992-08-24,224.001,224.001,224.001,224.001,000,26.171
1992-08-21,230.001,230.001,230.001,230.001,000,26.872
1992-08-20,234.00,234.00,234.00,234.00,000,27.339
1992-08-19,237.00,237.00,237.00,237.00,000,27.689
1992-08-18,243.999,243.999,243.999,243.999,000,28.507
1992-08-17,249.999,249.999,249.999,249.999,000,29.208
1992-08-14,249.00,249.00,249.00,249.00,000,29.091
1992-08-13,242.001,242.001,242.001,242.001,000,28.274
1992-08-12,236.001,236.001,236.001,236.001,000,27.573
1992-08-11,237.00,237.00,237.00,237.00,000,27.689
1992-08-10,236.001,236.001,236.001,236.001,000,27.573
1992-08-07,240.00,240.00,240.00,240.00,000,28.04
1992-08-06,245.001,245.001,245.001,245.001,000,28.624
1992-08-05,246.00,246.00,246.00,246.00,000,28.741
1992-08-04,249.999,249.999,249.999,249.999,000,29.208
1992-08-03,248.001,248.001,248.001,248.001,000,28.975
1992-07-31,245.001,245.001,245.001,245.001,000,28.624
1992-07-30,246.00,246.00,246.00,246.00,000,28.741
1992-07-29,257.001,257.001,257.001,257.001,000,30.026
1992-07-28,257.001,257.001,257.001,257.001,000,30.026
1992-07-27,254.001,254.001,254.001,254.001,000,29.676
1992-07-24,249.999,249.999,249.999,249.999,000,29.208
1992-07-23,249.00,249.00,249.00,249.00,000,29.091
1992-07-22,239.001,239.001,239.001,239.001,000,27.923
1992-07-21,242.001,242.001,242.001,242.001,000,28.274
1992-07-20,240.00,240.00,240.00,240.00,000,28.04
1992-07-17,246.999,246.999,246.999,246.999,000,28.858
1992-07-16,252.999,252.999,252.999,252.999,000,29.559
1992-07-15,255.00,255.00,255.00,255.00,000,29.792
1992-07-14,252.999,252.999,252.999,252.999,000,29.559
1992-07-13,252.999,252.999,252.999,252.999,000,29.559
1992-07-10,255.00,255.00,255.00,255.00,000,29.792
1992-07-09,260.001,260.001,260.001,260.001,000,30.377
1992-07-08,254.001,254.001,254.001,254.001,000,29.676
1992-07-07,258.00,258.00,258.00,258.00,000,30.143
1992-07-06,261.00,261.00,261.00,261.00,000,30.493
1992-07-03,261.999,261.999,261.999,261.999,000,30.61
1992-07-02,267.501,267.501,267.501,267.501,000,31.253
1992-07-01,270.00,270.00,270.00,270.00,000,31.545
1992-06-30,275.001,275.001,275.001,275.001,000,32.129
1992-06-29,275.001,275.001,275.001,275.001,000,32.129
1992-06-26,276.00,276.00,276.00,276.00,000,32.246
1992-06-25,278.001,278.001,278.001,278.001,000,32.48
1992-06-24,281.001,281.001,281.001,281.001,000,32.83
1992-06-23,284.001,284.001,284.001,284.001,000,33.181
1992-06-22,282.999,282.999,282.999,282.999,000,33.064
1992-06-19,282.00,282.00,282.00,282.00,000,32.947
1992-06-18,276.999,276.999,276.999,276.999,000,32.363
1992-06-17,284.001,284.001,284.001,284.001,000,33.181
1992-06-16,281.001,281.001,281.001,281.001,000,32.83
1992-06-15,278.001,278.001,278.001,278.001,000,32.48
1992-06-12,276.501,276.501,276.501,276.501,000,32.304
1992-06-11,269.001,269.001,269.001,269.001,000,31.428
1992-06-10,267.999,267.999,267.999,267.999,000,31.311
1992-06-09,267.00,267.00,267.00,267.00,000,31.194
1992-06-08,270.501,270.501,270.501,270.501,000,31.603
1992-06-05,273.999,273.999,273.999,273.999,000,32.012
1992-06-04,278.001,278.001,278.001,278.001,000,32.48
1992-06-03,278.001,278.001,278.001,278.001,000,32.48
1992-06-02,281.001,281.001,281.001,281.001,000,32.83
1992-06-01,279.999,279.999,279.999,279.999,000,32.713
1992-05-29,276.00,276.00,276.00,276.00,000,32.246
1992-05-28,273.00,273.00,273.00,273.00,000,31.895
1992-05-27,263.499,263.499,263.499,263.499,000,30.785
1992-05-26,263.001,263.001,263.001,263.001,000,30.727
1992-05-25,267.00,267.00,267.00,267.00,000,31.194
1992-05-22,267.00,267.00,267.00,267.00,000,31.194
1992-05-21,273.999,273.999,273.999,273.999,000,32.012
1992-05-20,279.999,279.999,279.999,279.999,000,32.713
1992-05-19,288.00,288.00,288.00,288.00,000,33.648
1992-05-18,291.00,291.00,291.00,291.00,000,33.998
1992-05-15,293.001,293.001,293.001,293.001,000,34.232
1992-05-14,293.001,293.001,293.001,293.001,000,34.232
1992-05-13,290.499,290.499,290.499,290.499,000,33.94
1992-05-12,284.001,284.001,284.001,284.001,000,33.181
1992-05-11,283.50,283.50,283.50,283.50,000,33.122
1992-05-08,278.001,278.001,278.001,278.001,000,32.48
1992-05-07,276.00,276.00,276.00,276.00,000,32.246
1992-05-06,273.00,273.00,273.00,273.00,000,31.895
1992-05-05,273.999,273.999,273.999,273.999,000,32.012
1992-05-04,278.001,278.001,278.001,278.001,000,32.48
1992-05-01,278.001,278.001,278.001,278.001,000,32.48
1992-04-30,276.999,276.999,276.999,276.999,000,32.363
1992-04-29,282.00,282.00,282.00,282.00,000,32.947
1992-04-28,291.00,291.00,291.00,291.00,000,33.998
1992-04-27,291.00,291.00,291.00,291.00,000,33.998
1992-04-24,293.001,293.001,293.001,293.001,000,34.232
1992-04-23,291.00,291.00,291.00,291.00,000,33.998
1992-04-22,291.501,291.501,291.501,291.501,000,34.057
1992-04-21,285.00,285.00,285.00,285.00,000,33.297
1992-04-20,279.00,279.00,279.00,279.00,000,32.596
1992-04-17,279.00,279.00,279.00,279.00,000,32.596
1992-04-16,279.00,279.00,279.00,279.00,000,32.596
1992-04-15,276.999,276.999,276.999,276.999,000,32.363
1992-04-14,272.001,272.001,272.001,272.001,000,31.779
1992-04-13,270.00,270.00,270.00,270.00,000,31.545
1992-04-10,264.00,264.00,264.00,264.00,000,30.844
1992-04-09,255.00,255.00,255.00,255.00,000,29.792
1992-04-08,252.999,252.999,252.999,252.999,000,29.559
1992-04-07,255.501,255.501,255.501,255.501,000,29.851
1992-04-06,251.001,251.001,251.001,251.001,000,29.325
1992-04-03,242.001,242.001,242.001,242.001,000,28.274
1992-04-02,249.501,249.501,249.501,249.501,000,29.15
1992-04-01,255.00,255.00,255.00,255.00,000,29.792
1992-03-31,258.00,258.00,258.00,258.00,000,30.143
1992-03-30,258.999,258.999,258.999,258.999,000,30.26
1992-03-27,257.499,257.499,257.499,257.499,000,30.084
1992-03-26,255.999,255.999,255.999,255.999,000,29.909
1992-03-25,251.001,251.001,251.001,251.001,000,29.325
1992-03-24,246.00,246.00,246.00,246.00,000,28.741
1992-03-23,243.00,243.00,243.00,243.00,000,28.39
1992-03-20,245.001,245.001,245.001,245.001,000,28.624
1992-03-19,246.999,246.999,246.999,246.999,000,28.858
1992-03-18,245.001,245.001,245.001,245.001,000,28.624
1992-03-17,252.501,252.501,252.501,252.501,000,29.50
1992-03-16,246.999,246.999,246.999,246.999,000,28.858
1992-03-13,243.00,243.00,243.00,243.00,000,28.39
1992-03-12,252.00,252.00,252.00,252.00,000,29.442
1992-03-11,264.00,264.00,264.00,264.00,000,30.844
1992-03-10,264.999,264.999,264.999,264.999,000,30.961
1992-03-09,263.001,263.001,263.001,263.001,000,30.727
1992-03-06,260.001,260.001,260.001,260.001,000,30.377
1992-03-05,264.00,264.00,264.00,264.00,000,30.844
1992-03-04,266.001,266.001,266.001,266.001,000,31.078
1992-03-03,264.501,264.501,264.501,264.501,000,30.902
1992-03-02,266.001,266.001,266.001,266.001,000,31.078
1992-02-28,270.999,270.999,270.999,270.999,000,31.662
1992-02-27,271.50,271.50,271.50,271.50,000,31.72
